"M Manhas","PP Ojha","0","5"
"KD Karthik","JH Kallis","4","5"
"FY Fazal","M Kartik","1","3"
"R Ashwin","MG Johnson","0","3"
"SS Iyer","KV Sharma","6","3"
"G Gambhir","TM Dilshan","0","4"
"G Gambhir","AD Mascarenhas","1","10"
"JH Kallis","DJ Hussey","4","1"
"JA Morkel","A Mishra","0","1"
"RG Sharma","V Pratap Singh","4","2"
"AC Gilchrist","RG Sharma","0","3"
"AC Gilchrist","SMSM Senanayake","1","4"
"V Sehwag","DR Smith","4","1"
"RV Uthappa","A Mithun","0","1"
"KD Karthik","TG Southee","2","1"
"MJ Lumb","DE Bollinger","0","5"
"P Kumar","L Balaji","2","2"
"SK Raina","AC Thomas","0","4"
"SK Raina","AM Nayar","1","7"
"AB de Villiers","DS Kulkarni","4","6"
"YK Pathan","MC Henriques","4","1"
"J Botha","S Randiv","4","1"
"DH Yagnik","KA Pollard","2","1"
"WP Saha","M Morkel","2","4"
"TM Dilshan","A Kumble","1","9"
"DJ Harris","RR Powar","0","1"
"V Kohli","IK Pathan","2","2"
"RG Sharma","DJ Bravo","6","1"
"GC Smith","WPUJC Vaas","4","3"
"KS Williamson","KW Richardson","0","2"
"S Rana","UT Yadav","4","1"
"Yuvraj Singh","MM Sharma","2","2"
"RV Uthappa","MC Henriques","2","1"
"KD Karthik","YS Chahal","1","9"
"HH Gibbs","SJ Srivastava","0","1"
"MS Dhoni","JH Kallis","3","1"
"CH Gayle","Z Khan","6","1"
"NV Ojha","Kuldeep Yadav","0","6"
"AA Chavan","M Morkel","1","1"
"PA Patel","JO Holder","0","4"
"KD Karthik","JH Kallis","1","13"
"YV Takawale","R Ashwin","1","1"
"KW Richardson","B Kumar","1","1"
"DR Smith","MJ McClenaghan","0","15"
"SK Warne","CH Gayle","1","2"
"RP Singh","L Balaji","0","3"
"G Gambhir","Shoaib Ahmed","4","2"
"CM Gautam","R Dhawan","1","1"
"JP Duminy","R Bhatia","1","17"
"DA Miller","CH Morris","0","11"
"SS Iyer","Rashid Khan","0","5"
"V Sehwag","DS Kulkarni","1","4"
"NV Ojha","PP Ojha","0","3"
"STR Binny","SE Bond","4","1"
"M Kaif","R McLaren","2","1"
"S Nadeem","RA Jadeja","0","2"
"DJ Hooda","RS Bopara","2","1"
"WP Saha","SP Narine","6","4"
"RV Uthappa","A Symonds","6","1"
"JP Duminy","DL Vettori","4","1"
"WP Saha","A Mishra","4","3"
"RV Uthappa","AD Mathews","4","1"
"RR Powar","L Balaji","2","2"
"TM Dilshan","AD Mascarenhas","4","1"
"PP Chawla","WPUJC Vaas","4","1"
"AT Rayudu","A Ashish Reddy","3","1"
"CH Gayle","MR Marsh","6","5"
"DA Warner","B Kumar","0","3"
"Shoaib Ahmed","SK Raina","1","1"
"PA Reddy","Z Khan","1","2"
"JD Ryder","J Syed Mohammad","0","1"
"SE Marsh","SB Bangar","2","2"
"RV Gomez","AC Thomas","4","1"
"AJ Finch","TG Southee","0","8"
"DA Warner","Gurkeerat Singh","1","3"
"SE Marsh","IC Pandey","1","1"
"SR Watson","Sandeep Sharma","1","2"
"V Kohli","BB Sran","6","1"
"AJ Finch","JJ Bumrah","2","5"
"AD Mathews","CH Morris","0","2"
"CH Gayle","RA Jadeja","0","7"
"KM Jadhav","SK Trivedi","1","5"
"CA Pujara","Azhar Mahmood","4","1"
"V Kohli","A Zampa","4","3"
"JEC Franklin","KK Cooper","1","1"
"DJ Bravo","LR Shukla","4","1"
"KC Sangakkara","SW Tait","1","1"
"DPMD Jayawardene","A Nehra","4","2"
"V Kohli","Iqbal Abdulla","1","3"
"RG More","AD Russell","1","2"
"NM Coulter-Nile","R Vinay Kumar","2","1"
"MK Pandey","NLTC Perera","1","3"
"JH Kallis","DP Nannes","1","3"
"RV Uthappa","SR Watson","2","2"
"HH Pandya","CJ Anderson","6","1"
"SPD Smith","JJ Bumrah","6","1"
"K Goel","SE Bond","4","1"
"MK Tiwary","J Theron","2","1"
"EJG Morgan","KA Pollard","2","1"
"J Suchith","TA Boult","2","1"
"B Lee","DS Kulkarni","0","3"
"RA Jadeja","T Natarajan","1","1"
"PR Shah","A Nehra","0","4"
"FY Fazal","Joginder Sharma","4","1"
"M Rawat","R Bhatia","0","1"
"DA Warner","KV Sharma","2","1"
"S Dhawan","BE Hendricks","0","1"
"G Gambhir","TS Mills","6","1"
"F du Plessis","MM Sharma","0","1"
"JA Morkel","TM Dilshan","0","1"
"SA Asnodkar","P Kumar","2","2"
"BB McCullum","CRD Fernando","2","1"
"SV Samson","JO Holder","2","1"
"M Vijay","RE van der Merwe","1","3"
"R Dravid","SC Ganguly","1","6"
"AR Patel","JJ Bumrah","1","4"
"DB Ravi Teja","RJ Harris","1","4"
"R Bhatia","JA Morkel","0","3"
"V Kohli","J Botha","0","1"
"R Vinay Kumar","DR Smith","0","5"
"SW Billings","Mohammed Siraj","4","3"
"M Vijay","R Ashwin","2","2"
"M Manhas","NJ Rimmington","0","5"
"Y Venugopal Rao","M Ntini","1","3"
"DJ Muthuswami","D Wiese","0","1"
"SP Narine","VR Aaron","4","1"
"TL Suman","SK Raina","1","5"
"RP Singh","DW Steyn","1","1"
"AC Gilchrist","Z Khan","0","17"
"SA Yadav","SA Abbott","4","1"
"DJ Harris","M Morkel","1","2"
"MM Patel","A Kumble","0","4"
"KD Karthik","K Rabada","0","2"
"DJG Sammy","S Nadeem","1","3"
"WP Saha","JD Unadkat","6","1"
"SA Asnodkar","DJ Bravo","1","2"
"M Vijay","AN Ahmed","4","2"
"GC Smith","DS Kulkarni","4","2"
"Shahid Afridi","SK Warne","0","2"
"SA Asnodkar","I Sharma","4","2"
"G Gambhir","Shoaib Akhtar","1","1"
"KL Rahul","BCJ Cutting","0","1"
"N Rana","DR Smith","1","5"
"SC Ganguly","JR Hopes","6","1"
"SB Jakati","P Kumar","1","2"
"M Vijay","J Syed Mohammad","2","1"
"SV Samson","Yuvraj Singh","6","2"
"AT Rayudu","AA Jhunjhunwala","4","3"
"AM Rahane","BE Hendricks","0","1"
"PA Patel","SL Malinga","4","3"
"DA Warner","L Balaji","2","2"
"AD Russell","TG Southee","0","5"
"AJ Finch","DR Smith","0","2"
"SE Marsh","Z Khan","4","7"
"M Vijay","KW Richardson","0","1"
"AG Paunikar","B Lee","0","7"
"STR Binny","DJG Sammy","6","1"
"Ishan Kishan","MG Johnson","4","1"
"M Vijay","Azhar Mahmood","2","2"
"LR Shukla","DJ Bravo","0","9"
"G Gambhir","AB Dinda","4","4"
"DA Miller","CJ Anderson","0","1"
"RG Sharma","GB Hogg","2","1"
"DJ Hussey","DP Nannes","2","1"
"AM Rahane","M Muralitharan","0","5"
"MF Maharoof","KA Pollard","1","1"
"LJ Wright","P Kumar","2","2"
"AT Rayudu","Anand Rajan","1","3"
"GC Smith","MM Patel","0","4"
"SP Fleming","R Vinay Kumar","4","1"
"MM Sharma","SR Watson","4","1"
"L Balaji","JA Morkel","1","2"
"JR Hopes","SR Watson","1","2"
"DJ Bravo","SL Malinga","1","3"
"NV Ojha","A Zampa","0","2"
"F du Plessis","JDS Neesham","4","1"
"NLTC Perera","RP Singh","4","1"
"NV Ojha","AD Mathews","0","3"
"DW Steyn","Harmeet Singh","0","1"
"R Dravid","JEC Franklin","4","1"
"VVS Laxman","SM Pollock","4","1"
"SR Tendulkar","DT Christian","2","1"
"Y Nagar","P Kumar","4","2"
"MK Tiwary","V Pratap Singh","2","1"
"M Morkel","RG Sharma","1","1"
"JE Taylor","DE Bollinger","1","1"
"MD Mishra","R McLaren","1","3"
"SK Raina","SN Thakur","1","3"
"SR Watson","RA Jadeja","0","26"
"Shakib Al Hasan","RA Jadeja","2","1"
"LRPL Taylor","AB Agarkar","4","2"
"DPMD Jayawardene","P Kumar","2","1"
"AM Rahane","A Ashish Reddy","0","1"
"AM Nayar","D du Preez","4","2"
"TM Dilshan","A Flintoff","0","1"
"G Gambhir","Imran Tahir","4","1"
"CL White","MM Sharma","0","2"
"YK Pathan","R Sharma","2","1"
"CJ Anderson","YS Chahal","0","5"
"KK Nair","JJ Bumrah","0","4"
"MN Samuels","PP Chawla","6","1"
"MS Dhoni","DT Christian","0","4"
"PC Valthaty","KV Sharma","2","1"
"AP Tare","VR Aaron","1","2"
"M Vijay","PP Chawla","6","1"
"KM Jadhav","J Suchith","0","4"
"SE Marsh","SN Thakur","1","1"
"N Rana","Sandeep Sharma","1","2"
"V Sehwag","R Ashwin","6","3"
"R Dravid","AB Dinda","0","9"
"PA Patel","RP Singh","6","1"
"Mandeep Singh","SK Trivedi","1","3"
"KA Pollard","Basil Thampi","4","1"
"S Dhawan","S Randiv","0","5"
"IK Pathan","Umar Gul","1","7"
"TL Suman","R Ashwin","3","1"
"Yuvraj Singh","DJ Bravo","4","1"
"PC Valthaty","MS Gony","6","1"
"TL Suman","PP Chawla","1","7"
"DJ Hussey","DP Nannes","1","1"
"AP Tare","Azhar Mahmood","4","1"
"DR Smith","UT Yadav","0","5"
"AB de Villiers","M Morkel","1","8"
"BB McCullum","SL Malinga","4","11"
"JD Ryder","DE Bollinger","0","6"
"DA Warner","SP Narine","2","7"
"PC Valthaty","RP Singh","6","2"
"R Vinay Kumar","AB Agarkar","6","1"
"KL Rahul","R Ashwin","1","5"
"KC Sangakkara","M Manhas","1","5"
"AB Dinda","P Awana","1","1"
"MK Pandey","Bipul Sharma","6","4"
"BJ Hodge","P Awana","1","4"
"SE Marsh","SP Narine","1","5"
"KA Pollard","A Kumble","1","1"
"DR Smith","Iqbal Abdulla","2","1"
"Harbhajan Singh","L Ablish","0","2"
"PP Chawla","R Bhatia","1","1"
"DJG Sammy","P Negi","0","1"
"RN ten Doeschate","UT Yadav","1","1"
"M Vijay","S Kaul","4","1"
"LMP Simmons","RP Singh","1","2"
"V Kohli","P Parameswaran","1","1"
"BB Samantray","JP Faulkner","1","3"
"YK Pathan","R Bhatia","1","5"
"JP Duminy","S Gopal","6","1"
"RN ten Doeschate","JD Unadkat","0","2"
"Yuvraj Singh","SR Watson","1","10"
"K Goel","PJ Sangwan","0","3"
"DA Miller","HV Patel","6","2"
"DJ Bravo","RS Bopara","1","2"
"BJ Hodge","RJ Harris","4","3"
"RA Jadeja","SL Malinga","0","11"
"S Dhawan","R Bhatia","4","1"
"SR Tendulkar","AC Thomas","4","1"
"RG Sharma","RR Raje","6","1"
"KC Sangakkara","Iqbal Abdulla","0","4"
"DA Warner","Kuldeep Yadav","6","2"
"PP Chawla","VR Aaron","0","1"
"DB Das","AA Chavan","1","2"
"V Shankar","UT Yadav","0","3"
"TM Head","Rashid Khan","1","3"
"SS Iyer","B Kumar","0","10"
"M Vijay","A Nehra","2","1"
"Karanveer Singh","DJ Bravo","1","2"
"VVS Laxman","SJ Srivastava","4","1"
"SS Tiwary","SK Warne","2","1"
"S Badrinath","MS Gony","0","1"
"Y Venugopal Rao","PJ Sangwan","0","1"
"JP Faulkner","CH Morris","0","1"
"DJ Harris","Z Khan","1","3"
"BJ Haddin","S Aravind","4","1"
"R Dravid","CH Gayle","0","2"
"IR Jaggi","J Botha","2","1"
"MEK Hussey","JJ van der Wath","4","3"
"JEC Franklin","PP Chawla","2","2"
"KA Pollard","GB Hogg","1","5"
"AB Agarkar","PD Collingwood","0","1"
"MK Pandey","KA Pollard","6","1"
"AC Gilchrist","JA Morkel","2","1"
"DJ Bravo","VR Aaron","1","1"
"PA Reddy","DS Kulkarni","1","1"
"DJ Hussey","ST Jayasuriya","4","1"
"SR Tendulkar","IK Pathan","4","7"
"DB Das","WD Parnell","2","2"
"ML Hayden","RR Powar","6","1"
"V Sehwag","DT Christian","2","1"
"MF Maharoof","A Kumble","0","1"
"MK Tiwary","A Kumble","0","2"
"AR Patel","JD Unadkat","6","1"
"DPMD Jayawardene","STR Binny","0","2"
"PJ Cummins","TM Head","6","1"
"SK Warne","R Vinay Kumar","2","1"
"KC Sangakkara","PJ Sangwan","4","1"
"TM Dilshan","GB Hogg","0","6"
"S Sohal","Shoaib Ahmed","0","1"
"BB McCullum","Mohammed Shami","0","5"
"JO Holder","DJ Bravo","4","1"
"R Sharma","R Dhawan","0","1"
"G Gambhir","Iqbal Abdulla","1","8"
"MS Dhoni","B Akhil","1","1"
"AC Gilchrist","SK Trivedi","1","6"
"DA Warner","Harbhajan Singh","4","10"
"M Vohra","Bipul Sharma","0","3"
"STR Binny","JA Morkel","1","1"
"KD Karthik","MM Sharma","2","3"
"KA Pollard","AB McDonald","4","1"
"JH Kallis","T Thushara","4","1"
"RV Uthappa","Rashid Khan","4","3"
"M Vohra","A Chandila","0","3"
"RT Ponting","AA Chavan","0","2"
"MEK Hussey","M Muralitharan","4","1"
"DR Smith","R Bhatia","0","2"
"JJ Roy","Bipul Sharma","2","1"
"S Dhawan","M Morkel","1","15"
"KP Pietersen","IK Pathan","2","2"
"AC Voges","T Thushara","1","2"
"SPD Smith","MJ McClenaghan","3","1"
"ST Jayasuriya","JA Morkel","6","5"
"R Bhatia","WD Parnell","6","1"
"ST Jayasuriya","SK Trivedi","4","1"
"DA Miller","Yuvraj Singh","1","3"
"DT Christian","BJ Hodge","1","1"
"SE Marsh","DR Smith","1","2"
"AA Jhunjhunwala","A Mishra","2","2"
"DA Warner","AF Milne","1","3"
"RA Tripathi","Bipul Sharma","4","1"
"JP Faulkner","S Gopal","0","1"
"Anirudh Singh","AD Mathews","0","2"
"MM Patel","BA Bhatt","0","1"
"RA Tripathi","I Sharma","1","1"
"SPD Smith","SK Trivedi","1","9"
"M Vohra","DW Steyn","1","1"
"Yuvraj Singh","M Muralitharan","1","14"
"M Kaif","Z Khan","4","1"
"M Vijay","VR Aaron","6","2"
"AG Paunikar","M Morkel","0","3"
"KL Rahul","UT Yadav","0","5"
"K Rabada","Harbhajan Singh","4","1"
"G Gambhir","KW Richardson","4","1"
"DA Miller","MC Henriques","0","6"
"Azhar Mahmood","SL Malinga","0","6"
"RG Sharma","AA Chavan","4","1"
"P Negi","UT Yadav","0","5"
"Yuvraj Singh","RA Jadeja","0","11"
"AC Gilchrist","AP Dole","1","1"
"V Kohli","ST Jayasuriya","4","1"
"YK Pathan","AB Agarkar","4","4"
"Shahid Afridi","GD McGrath","0","2"
"RT Ponting","A Chandila","0","3"
"DA Warner","RJ Harris","2","1"
"DPMD Jayawardene","RE van der Merwe","4","1"
"PJ Sangwan","CRD Fernando","2","1"
"KC Sangakkara","DE Bollinger","1","2"
"DA Warner","M Morkel","4","8"
"A Chopra","DW Steyn","1","1"
"TM Dilshan","JP Faulkner","1","2"
"SK Raina","HV Patel","0","19"
"G Gambhir","PM Sarvesh Kumar","2","1"
"RA Jadeja","DS Kulkarni","0","7"
"AB Agarkar","DS Kulkarni","4","1"
"RG Sharma","Sandeep Sharma","1","4"
"PA Patel","PP Chawla","0","7"
"A Mishra","DS Kulkarni","1","2"
"Iqbal Abdulla","DJ Bravo","0","6"
"MS Dhoni","DW Steyn","0","21"
"MK Tiwary","VR Aaron","0","3"
"MC Henriques","AD Russell","2","1"
"KC Sangakkara","MC Henriques","1","1"
"Mohammad Hafeez","IK Pathan","6","1"
"KA Pollard","Sandeep Sharma","0","3"
"V Kohli","Gagandeep Singh","0","1"
"Yuvraj Singh","RJ Harris","4","1"
"DJ Hussey","SK Warne","6","1"
"SS Tiwary","SK Trivedi","2","1"
"Gurkeerat Singh","SK Trivedi","2","1"
"MEK Hussey","MG Johnson","1","8"
"M Kartik","Z Khan","2","1"
"KK Nair","DT Christian","4","1"
"Ishan Kishan","K Rabada","1","1"
"S Dhawan","AB Agarkar","0","2"
"WD Parnell","AB Dinda","0","2"
"SE Marsh","UT Yadav","4","3"
"AM Rahane","TA Boult","4","3"
"DA Warner","DJ Hussey","0","9"
"MS Bisla","P Kumar","2","1"
"MK Tiwary","SW Tait","4","2"
"LR Shukla","YK Pathan","4","1"
"SC Ganguly","SB Styris","1","4"
"MS Dhoni","S Aravind","2","1"
"DJ Hooda","DJ Bravo","2","1"
"V Sehwag","Pankaj Singh","6","1"
"AL Menaria","P Awana","1","5"
"PA Reddy","SR Watson","2","1"
"AC Voges","A Mishra","0","2"
"DT Christian","MM Patel","0","5"
"A Symonds","R Ashwin","1","7"
"KA Pollard","D Wiese","1","2"
"SC Ganguly","AA Noffke","4","1"
"LA Pomersbach","A Kumble","1","4"
"ML Hayden","AM Nayar","6","1"
"SC Ganguly","M Morkel","0","3"
"Shakib Al Hasan","MJ McClenaghan","4","1"
"G Gambhir","S Narwal","1","1"
"PA Patel","P Negi","2","2"
"GC Smith","D du Preez","4","2"
"MA Agarwal","R Dhawan","1","4"
"BB McCullum","RJ Harris","0","8"
"M Vohra","RA Jadeja","2","2"
"DT Christian","SB Jakati","1","2"
"Harbhajan Singh","RG Sharma","4","3"
"AB de Villiers","DJ Bravo","2","4"
"TM Dilshan","B Kumar","4","1"
"AJ Finch","JP Duminy","1","4"
"SL Malinga","MA Starc","1","1"
"SR Tendulkar","P Kumar","1","14"
"DA Miller","P Negi","1","2"
"R Shukla","MA Starc","0","4"
"B Lee","A Singh","0","2"
"CH Gayle","A Mishra","1","13"
"MF Maharoof","ST Jayasuriya","4","1"
"MA Agarwal","JDP Oram","0","2"
"DA Miller","A Mishra","1","13"
"V Kohli","Azhar Mahmood","0","6"
"GJ Bailey","MJ McClenaghan","2","1"
"MC Henriques","TM Head","1","2"
"SK Raina","SR Watson","4","7"
"GH Vihari","PV Tambe","0","4"
"DB Das","DS Kulkarni","0","4"
"JH Kallis","Harbhajan Singh","2","4"
"CH Gayle","P Awana","0","16"
"F du Plessis","R Dhawan","0","5"
"P Negi","GS Sandhu","0","1"
"AB de Villiers","Anureet Singh","1","4"
"UT Khawaja","A Nehra","4","2"
"EJG Morgan","AD Mathews","0","1"
"DJ Bravo","YA Abdulla","1","1"
"CA Pujara","JH Kallis","1","2"
"JP Duminy","Shoaib Ahmed","0","4"
"AM Rahane","D du Preez","0","1"
"JDS Neesham","Karanveer Singh","0","6"
"T Thushara","Harmeet Singh","2","2"
"MS Gony","SMSM Senanayake","4","2"
"Mohammed Shami","AD Russell","0","1"
"CR Woakes","SL Malinga","1","1"
"DS Kulkarni","S Sreesanth","1","1"
"AD Mathews","KAJ Roach","2","1"
"M Vijay","S Narwal","1","2"
"SPD Smith","KV Sharma","4","4"
"DJ Bravo","JEC Franklin","0","2"
"RG Sharma","R Dhawan","6","1"
"MK Tiwary","Sandeep Sharma","1","2"
"KC Sangakkara","MS Gony","1","2"
"JC Buttler","AD Russell","1","4"
"Q de Kock","UT Yadav","0","7"
"WP Saha","KW Richardson","0","1"
"MS Dhoni","PP Chawla","1","18"
"RG Sharma","M Kartik","4","2"
"SC Ganguly","S Sriram","1","3"
"AA Jhunjhunwala","AD Mathews","4","1"
"MK Pandey","KA Pollard","2","3"
"M Morkel","R Rampaul","0","1"
"RG Sharma","MM Patel","1","2"
"JDP Oram","RR Powar","0","2"
"WP Saha","SK Raina","1","2"
"SS Tiwary","YK Pathan","6","1"
"Mandeep Singh","M Morkel","4","4"
"R Dhawan","TA Boult","0","1"
"DA Miller","DJ Bravo","4","2"
"KC Sangakkara","Harbhajan Singh","4","6"
"MK Tiwary","RW Price","6","1"
"HH Gibbs","P Kumar","0","14"
"SK Raina","Z Khan","4","7"
"SPD Smith","C de Grandhomme","2","1"
"AM Nayar","R Bhatia","2","2"
"JA Morkel","RA Jadeja","4","1"
"DJ Hussey","DJ Bravo","1","6"
"PP Chawla","YK Pathan","1","2"
"MS Bisla","A Singh","1","1"
"MEK Hussey","D Wiese","1","7"
"P Kumar","SR Watson","4","1"
"DJ Hussey","RG Sharma","1","3"
"CR Brathwaite","RA Jadeja","4","2"
"RA Tripathi","R Tewatia","0","5"
"RG Sharma","LR Shukla","1","2"
"V Kohli","B Kumar","4","7"
"SR Watson","CH Morris","6","2"
"EJG Morgan","Z Khan","0","5"
"YK Pathan","JR Hopes","1","4"
"HH Gibbs","JH Kallis","2","1"
"RA Jadeja","A Mishra","2","4"
"SW Billings","VR Aaron","4","4"
"S Sohal","RJ Harris","6","1"
"SE Marsh","A Mithun","1","5"
"KL Rahul","HH Pandya","2","2"
"KM Jadhav","A Mishra","6","3"
"DL Vettori","Iqbal Abdulla","1","1"
"JA Morkel","Sohail Tanvir","2","1"
"S Badrinath","Yuvraj Singh","4","1"
"Yuvraj Singh","RE van der Merwe","4","1"
"MA Starc","R Bhatia","4","1"
"RG Sharma","Z Khan","4","3"
"BB McCullum","B Kumar","4","1"
"SR Tendulkar","SJ Srivastava","0","9"
"JA Morkel","SB Styris","1","2"
"Q de Kock","GJ Maxwell","0","2"
"SK Raina","J Botha","5","1"
"LA Carseldine","D du Preez","1","1"
"Y Venugopal Rao","SK Trivedi","1","4"
"AJ Finch","SW Tait","1","1"
"CK Langeveldt","SJ Srivastava","0","1"
"V Kohli","PJ Sangwan","0","3"
"DR Smith","S Aravind","1","5"
"AF Milne","Imran Tahir","0","4"
"V Sehwag","WPUJC Vaas","4","5"
"Q de Kock","SL Malinga","0","7"
"DJ Bravo","S Kaul","0","1"
"SC Ganguly","KMDN Kulasekara","0","3"
"R Bhatia","HV Patel","6","1"
"SK Raina","AB Dinda","2","2"
"M Manhas","SL Malinga","0","2"
"NLTC Perera","AR Patel","1","1"
"G Gambhir","JD Unadkat","0","5"
"JP Duminy","JEC Franklin","4","1"
"DJ Harris","DJ Hussey","0","1"
"AC Gilchrist","S Ladda","1","2"
"SR Tendulkar","JR Hopes","1","2"
"MN Samuels","SB Jakati","1","3"
"BJ Hodge","VY Mahesh","1","3"
"S Dhawan","A Mishra","4","1"
"Yuvraj Singh","YS Chahal","4","1"
"Mandeep Singh","BE Hendricks","0","1"
"Z Khan","DJ Bravo","1","2"
"SA Asnodkar","M Ntini","4","2"
"SK Raina","SK Trivedi","0","10"
"CH Gayle","UT Yadav","0","18"
"P Dogra","DW Steyn","0","1"
"DJ Hooda","RA Jadeja","4","1"
"MK Tiwary","CJ Anderson","0","2"
"ML Hayden","SB Wagh","4","3"
"RN ten Doeschate","JEC Franklin","2","1"
"JM Kemp","Jaskaran Singh","4","1"
"PA Patel","PJ Sangwan","2","1"
"KL Rahul","CH Morris","6","1"
"IK Pathan","M Ntini","1","2"
"SD Chitnis","VRV Singh","1","1"
"SK Raina","Karanveer Singh","0","3"
"I Sharma","Harbhajan Singh","1","1"
"AT Rayudu","L Ablish","0","1"
"JD Ryder","DJ Bravo","6","1"
"R Dravid","S Kaul","1","1"
"KL Rahul","Yuvraj Singh","1","2"
"S Anirudha","SW Tait","0","2"
"HH Gibbs","DS Kulkarni","0","5"
"DA Warner","JP Duminy","6","1"
"CJ Anderson","KK Cooper","0","6"
"RR Sarwan","DS Kulkarni","1","2"
"WP Saha","VRV Singh","2","2"
"MA Agarwal","YS Chahal","1","1"
"AC Blizzard","S Nadeem","1","1"
"S Dhawan","J Yadav","2","2"
"KP Pietersen","KV Sharma","6","1"
"AJ Finch","MS Gony","1","3"
"JC Buttler","AB Dinda","0","1"
"CH Gayle","SMSM Senanayake","1","7"
"WPUJC Vaas","SW Tait","0","2"
"G Gambhir","DB Ravi Teja","1","2"
"CL White","R Bhatia","6","1"
"MEK Hussey","BE Hendricks","0","3"
"TM Dilshan","MR Marsh","4","1"
"AC Gilchrist","SJ Srivastava","0","1"
"KS Williamson","DS Kulkarni","1","1"
"SM Katich","MF Maharoof","2","1"
"SR Watson","AC Thomas","1","1"
"AR Patel","DJ Bravo","1","4"
"STR Binny","RA Jadeja","4","1"
"JD Ryder","R Vinay Kumar","1","1"
"MEK Hussey","R Sathish","2","3"
"V Kohli","A Flintoff","1","1"
"AC Gilchrist","A Chandila","1","4"
"AJ Finch","BA Stokes","1","1"
"MF Maharoof","DW Steyn","0","2"
"Azhar Mahmood","STR Binny","4","1"
"SPD Smith","Harbhajan Singh","0","4"
"KK Nair","B Kumar","4","6"
"LMP Simmons","MM Sharma","0","10"
"MK Tiwary","SK Trivedi","4","2"
"JH Kallis","A Mishra","1","19"
"AN Ahmed","Z Khan","0","3"
"KH Pandya","JD Unadkat","0","4"
"MC Henriques","Z Khan","6","1"
"SPD Smith","MM Sharma","0","14"
"AB de Villiers","KH Pandya","6","2"
"MN Samuels","Harmeet Singh","4","1"
"K Goel","Pankaj Singh","0","3"
"SS Tiwary","VRV Singh","4","1"
"Harpreet Singh","SK Warne","0","1"
"SS Tiwary","RS Bopara","0","2"
"BJ Hodge","R Rampaul","6","2"
"AF Milne","SN Thakur","1","1"
"NLTC Perera","R Sharma","1","2"
"CH Gayle","S Kaul","0","3"
"PA Patel","VS Malik","0","2"
"JP Duminy","JH Kallis","1","6"
"V Kohli","A Mishra","2","6"
"JH Kallis","DP Vijaykumar","1","2"
"B Akhil","YK Pathan","0","2"
"N Saini","AUK Pathan","0","1"
"MC Henriques","Basil Thampi","0","1"
"B Chipli","Z Khan","4","4"
"Azhar Mahmood","AD Russell","1","4"
"VVS Laxman","SM Pollock","0","1"
"AR Patel","K Santokie","1","1"
"SR Watson","D Kalyankrishna","1","1"
"V Kohli","Y Venugopal Rao","4","1"
"Vishnu Vinod","Mohammed Shami","1","1"
"N Rana","TA Boult","1","1"
"S Sohal","AB Agarkar","0","1"
"MJ Clarke","SW Tait","5","1"
"SS Iyer","IC Pandey","1","2"
"SR Watson","S Badree","0","4"
"PP Chawla","AC Thomas","0","2"
"N Rana","MP Stoinis","1","5"
"N Rana","Z Khan","1","1"
"JO Holder","Mustafizur Rahman","0","4"
"A Mishra","AB Agarkar","1","3"
"CR Brathwaite","GB Hogg","1","1"
"UBT Chand","R Sharma","0","2"
"RG Sharma","SW Tait","1","4"
"S Badrinath","WPUJC Vaas","4","1"
"AM Rahane","DJ Bravo","1","9"
"DB Ravi Teja","P Kumar","1","4"
"KL Rahul","Z Khan","2","1"
"MEK Hussey","RJ Harris","4","4"
"NLTC Perera","Imran Tahir","0","1"
"DR Smith","SMSM Senanayake","6","1"
"Y Nagar","AC Thomas","1","2"
"Y Venugopal Rao","VRV Singh","1","1"
"OA Shah","DJ Bravo","4","1"
"AA Jhunjhunwala","RP Singh","1","2"
"CA Lynn","MJ Henry","4","3"
"HH Gibbs","SW Tait","0","1"
"NV Ojha","Azhar Mahmood","4","1"
"AJ Finch","VR Aaron","2","1"
"BB McCullum","A Singh","1","1"
"Sachin Baby","MM Sharma","2","2"
"UBT Chand","K Santokie","0","2"
"KD Karthik","MN Samuels","0","5"
"R Sharma","S Narwal","2","2"
"MR Marsh","KA Pollard","1","1"
"KK Cooper","DL Vettori","0","2"
"NV Ojha","CR Woakes","1","3"
"ML Hayden","K Goel","4","1"
"RG Sharma","DJ Bravo","1","22"
"SC Ganguly","R Ashwin","0","7"
"BB McCullum","AF Milne","0","2"
"SS Tiwary","SR Watson","1","3"
"Yuvraj Singh","RS Bopara","0","1"
"AD Russell","Gurkeerat Singh","0","2"
"V Sehwag","RR Powar","6","2"
"STR Binny","Anureet Singh","1","1"
"CR Brathwaite","CH Gayle","0","1"
"JD Ryder","Z Khan","1","6"
"DJ Bravo","A Nehra","0","3"
"K Goel","VY Mahesh","6","3"
"PA Patel","JW Hastings","1","2"
"RG Sharma","STR Binny","1","4"
"KA Pollard","Imran Tahir","0","7"
"DA Miller","MJ McClenaghan","4","1"
"AJ Finch","Mustafizur Rahman","1","3"
"AM Rahane","R Rampaul","6","1"
"DJ Bravo","UT Yadav","2","4"
"S Sreesanth","SK Trivedi","4","1"
"V Sehwag","RN ten Doeschate","1","1"
"Mandeep Singh","AM Salvi","1","1"
"S Dhawan","BW Hilfenhaus","2","1"
"AJ Finch","S Badree","6","2"
"TM Head","R Ashwin","1","1"
"TM Head","JD Unadkat","0","1"
"MN Samuels","Azhar Mahmood","1","1"
"Ankit Sharma","DJ Bravo","0","1"
