"KB Arun Karthik","SK Trivedi","3"
"BB McCullum","BCJ Cutting","4"
"BJ Hodge","A Singh","10"
"AT Rayudu","Z Khan","26"
"AB McDonald","S Nadeem","2"
"CH Gayle","CR Woakes","3"
"G Gambhir","VY Mahesh","4"
"RA Jadeja","S Aravind","11"
"Y Venugopal Rao","SB Jakati","24"
"AC Gilchrist","I Sharma","56"
"KH Pandya","A Nehra","12"
"JH Kallis","AB Agarkar","15"
"BA Stokes","Ankit Soni","10"
"MJ Guptill","SP Narine","5"
"Q de Kock","DJ Hooda","4"
"AA Jhunjhunwala","PP Chawla","6"
"PA Patel","S Nadeem","14"
"IK Pathan","JDP Oram","2"
"S Badrinath","AB Agarkar","7"
"CH Gayle","TL Suman","5"
"RN ten Doeschate","JR Hopes","3"
"NV Ojha","Shakib Al Hasan","11"
"KK Nair","JA Morkel","4"
"CR Woakes","PJ Cummins","1"
"AS Raut","DW Steyn","4"
"SP Narine","RA Jadeja","3"
"DR Martyn","JH Kallis","10"
"SL Malinga","VR Aaron","1"
"Harbhajan Singh","PJ Sangwan","6"
"UBT Chand","DS Kulkarni","4"
"SW Tait","R Vinay Kumar","2"
"D Wiese","MJ McClenaghan","5"
"AB Dinda","DW Steyn","2"
"Y Nagar","DE Bollinger","2"
"HM Amla","Mustafizur Rahman","9"
"AT Rayudu","DJG Sammy","7"
"DB Das","L Balaji","4"
"LRPL Taylor","M Muralitharan","26"
"SV Samson","B Stanlake","5"
"Ishan Kishan","Kuldeep Yadav","5"
"NV Ojha","UT Yadav","20"
"CA Pujara","AB Dinda","1"
"S Dhawan","MJ McClenaghan","44"
"RV Uthappa","DP Nannes","7"
"AM Nayar","KK Cooper","6"
"TM Dilshan","SB Jakati","5"
"JA Morkel","JJ van der Wath","2"
"BB McCullum","JD Ryder","12"
"YK Pathan","I Sharma","20"
"RV Uthappa","BAW Mendis","8"
"RG Sharma","BMAJ Mendis","7"
"JEC Franklin","P Awana","14"
"AA Jhunjhunwala","A Symonds","3"
"GJ Bailey","AB Agarkar","3"
"AC Gilchrist","P Kumar","16"
"SB Styris","JH Kallis","2"
"SE Marsh","CR Brathwaite","1"
"M Morkel","SP Narine","1"
"MEK Hussey","SR Watson","27"
"Yuvraj Singh","Parvez Rasool","14"
"ML Hayden","AM Salvi","10"
"AM Nayar","TL Suman","1"
"DR Smith","TA Boult","14"
"KD Karthik","HH Pandya","20"
"MS Bisla","RP Singh","8"
"UBT Chand","STR Binny","3"
"KV Sharma","L Balaji","1"
"P Dogra","SE Bond","4"
"SS Tiwary","MF Maharoof","7"
"R Sathish","PP Ojha","2"
"JDP Oram","WA Mota","10"
"GH Vihari","MS Gony","2"
"DL Vettori","R Bhatia","5"
"MK Tiwary","KH Pandya","12"
"JP Duminy","VR Aaron","23"
"SR Tendulkar","DE Bollinger","26"
"DR Smith","M de Lange","13"
"SN Khan","DS Kulkarni","1"
"ML Hayden","R Vinay Kumar","19"
"BCJ Cutting","Kuldeep Yadav","1"
"YK Pathan","RJ Harris","3"
"I Sharma","JD Unadkat","3"
"CH Gayle","Harmeet Singh","13"
"V Shankar","SL Malinga","6"
"AL Menaria","Shakib Al Hasan","12"
"MK Pandey","TL Suman","6"
"RA Tripathi","PJ Sangwan","4"
"CJ McKay","S Nadeem","2"
"KA Pollard","A Kumble","9"
"X Thalaivan Sargunam","R Ashwin","3"
"SPD Smith","YS Chahal","20"
"V Shankar","UT Yadav","4"
"GJ Bailey","P Kumar","11"
"SR Tendulkar","CH Gayle","16"
"DJ Hooda","AF Milne","4"
"Shahid Afridi","R Bhatia","1"
"DA Miller","J Botha","9"
"V Kohli","R Vinay Kumar","21"
"RJ Quiney","YA Abdulla","7"
"DJ Bravo","AB Agarkar","8"
"CA Lynn","MS Gony","6"
"MDKJ Perera","UT Yadav","4"
"DJG Sammy","DJ Bravo","4"
"Rashid Khan","SL Malinga","2"
"MC Henriques","Iqbal Abdulla","2"
"KA Pollard","IK Pathan","15"
"Mandeep Singh","HV Patel","8"
"K Goel","CH Gayle","2"
"Mandeep Singh","MC Henriques","3"
"MK Pandey","PP Chawla","9"
"JD Ryder","DT Christian","2"
"GJ Maxwell","Basil Thampi","6"
"LRPL Taylor","AD Mascarenhas","1"
"Iqbal Abdulla","DJ Bravo","13"
"AS Raut","Y Venugopal Rao","3"
"MM Sharma","MJ McClenaghan","3"
"KM Jadhav","BB Sran","1"
"MS Dhoni","DT Christian","11"
"Harbhajan Singh","I Sharma","8"
"UT Yadav","DJ Bravo","7"
"SS Iyer","SK Raina","4"
"S Vidyut","MM Patel","5"
"KA Pollard","MP Stoinis","7"
"R McLaren","A Symonds","4"
"F du Plessis","M Muralitharan","9"
"RA Jadeja","BA Stokes","5"
"JP Duminy","DR Smith","16"
"AC Gilchrist","M Kartik","11"
"RV Uthappa","S Badree","1"
"CJ Anderson","SL Malinga","5"
"S Anirudha","Pankaj Singh","2"
"Mandeep Singh","CJ McKay","6"
"MK Tiwary","PV Tambe","9"
"N Rana","VR Aaron","7"
"CJ Ferguson","PC Valthaty","4"
"SPD Smith","CH Morris","11"
"DR Smith","S Aravind","11"
"Yuvraj Singh","DR Smith","2"
"A Kumble","RA Jadeja","3"
"EJG Morgan","P Kumar","16"
"DJ Hussey","Yuvraj Singh","3"
"BJ Hodge","Azhar Mahmood","13"
"MN Samuels","A Zampa","4"
"SK Raina","AN Ahmed","21"
"M Vohra","R Bhatia","8"
"MM Sharma","CH Gayle","7"
"KD Karthik","Azhar Mahmood","13"
"SS Iyer","KH Pandya","3"
"DA Miller","SMSM Senanayake","6"
"SK Warne","BJ Hodge","4"
"DA Warner","RA Shaikh","3"
"STR Binny","IC Pandey","4"
"SR Watson","Harmeet Singh","6"
"SB Bangar","DJ Hussey","3"
"LMP Simmons","LH Ferguson","6"
"TM Dilshan","A Ashish Reddy","14"
"MK Tiwary","BE Hendricks","3"
"R Dravid","RJ Harris","22"
"AM Rahane","R Sathish","10"
"Y Nagar","M Muralitharan","4"
"R Dravid","SB Jakati","29"
"J Suchith","MA Starc","2"
"MK Tiwary","SK Raina","12"
"AD Russell","VR Aaron","17"
"A Symonds","SJ Srivastava","7"
"AB de Villiers","DR Smith","16"
"TM Dilshan","IC Pandey","4"
"V Sehwag","DJ Thornely","1"
"AT Rayudu","BAW Mendis","2"
"Sachin Baby","Anureet Singh","3"
"MM Sharma","MG Johnson","1"
"F du Plessis","PP Chawla","21"
"PC Valthaty","SR Watson","3"
"RE van der Merwe","RR Powar","1"
"JEC Franklin","DJ Hussey","2"
"Shakib Al Hasan","DS Kulkarni","17"
"RA Jadeja","J Syed Mohammad","1"
"MK Pandey","Kamran Khan","1"
"V Kohli","CH Morris","39"
"Yuvraj Singh","SE Bond","7"
"KK Nair","TS Mills","2"
"JP Duminy","L Ablish","3"
"S Badrinath","SR Watson","7"
"AJ Finch","CJ Jordan","7"
"DH Yagnik","MM Sharma","3"
"HM Amla","Imran Tahir","4"
"MD Mishra","SL Malinga","1"
"RV Uthappa","A Chandila","8"
"PA Patel","Z Khan","43"
"MV Boucher","CK Langeveldt","2"
"WPUJC Vaas","SK Trivedi","3"
"R Dravid","DJG Sammy","12"
"AC Gilchrist","MM Patel","28"
"DW Steyn","B Kumar","2"
"MJ Clarke","A Ashish Reddy","2"
"BJ Rohrer","STR Binny","3"
"TM Head","DL Chahar","4"
"MS Dhoni","RR Raje","8"
"M Vijay","Azhar Mahmood","13"
"FY Fazal","PP Chawla","9"
"Y Venugopal Rao","A Mithun","12"
"Ankit Sharma","MA Starc","1"
"Vishnu Vinod","Sandeep Sharma","7"
"AJ Finch","Harmeet Singh","1"
"Kuldeep Yadav","MG Johnson","4"
"SK Raina","P Negi","13"
"A Mishra","IK Pathan","7"
"RT Ponting","Yuvraj Singh","1"
"GJ Bailey","JP Faulkner","12"
"M Rawat","JH Kallis","4"
"JD Ryder","Y Venugopal Rao","6"
"SC Ganguly","RA Jadeja","5"
"VVS Laxman","ST Jayasuriya","4"
"MM Sharma","Z Khan","5"
"MK Pandey","AB McDonald","6"
"M Vohra","P Kumar","15"
"AB Agarkar","P Amarnath","2"
"MK Tiwary","P Negi","9"
"AS Raut","Z Khan","7"
"STR Binny","MJ McClenaghan","1"
"N Rana","SR Watson","6"
"KA Pollard","JR Hopes","2"
"A Symonds","R Bhatia","1"
"M Vohra","M Morkel","34"
"SR Tendulkar","S Aravind","14"
"DR Smith","GJ Maxwell","11"
"NLTC Perera","JP Duminy","3"
"Sohail Tanvir","JA Morkel","2"
"BB McCullum","Rashid Khan","4"
"MM Patel","RG Sharma","3"
"FY Fazal","A Symonds","15"
"PJ Cummins","AR Patel","1"
"Azhar Mahmood","RG Sharma","1"
"AD Mathews","MJ McClenaghan","9"
"TM Dilshan","Joginder Sharma","9"
"SE Marsh","M Ntini","12"
"SK Raina","MS Gony","8"
"MR Marsh","PC Valthaty","1"
"AP Tare","NLTC Perera","3"
"KD Karthik","RP Singh","21"
"S Dhawan","Pankaj Singh","5"
"MR Marsh","RA Jadeja","6"
"A Ashish Reddy","MM Sharma","2"
"KD Karthik","P Parameswaran","6"
"MS Dhoni","DJ Thornely","7"
"TM Dilshan","L Balaji","20"
"AD Mathews","DJ Bravo","4"
"FY Fazal","WPUJC Vaas","2"
"MS Dhoni","JDS Neesham","1"
"S Badrinath","R Sathish","6"
"SK Raina","P Kumar","47"
"K Goel","Z Khan","7"
"BJ Hodge","KV Sharma","16"
"CH Morris","HH Pandya","9"
"MC Henriques","A Ashish Reddy","2"
"MC Juneja","R Shukla","2"
"MC Henriques","S Nadeem","9"
"CH Gayle","A Singh","4"
"F du Plessis","UT Yadav","8"
"AR Patel","SL Malinga","7"
"NV Ojha","M Vijay","3"
"DJ Hussey","R Vinay Kumar","16"
"V Sehwag","V Pratap Singh","4"
"DH Yagnik","JH Kallis","3"
"KP Pietersen","SB Jakati","20"
"SR Tendulkar","BA Bhatt","25"
"JH Kallis","L Balaji","11"
"KS Williamson","RA Jadeja","3"
"Mandeep Singh","SL Malinga","10"
"MM Sharma","Sachin Baby","2"
"AC Gilchrist","Mashrafe Mortaza","12"
"IK Pathan","D Salunkhe","2"
"AM Rahane","BW Hilfenhaus","17"
"PA Reddy","MG Johnson","8"
"KK Nair","DR Smith","3"
"NV Ojha","GB Hogg","5"
"J Botha","JO Holder","13"
"MS Bisla","DL Vettori","13"
"SE Marsh","MG Johnson","6"
"SN Khan","P Negi","4"
"V Kohli","SP Narine","57"
"AB de Villiers","Yuvraj Singh","6"
"GJ Bailey","JH Kallis","4"
"GJ Bailey","Mohammed Shami","1"
"AD Mathews","PP Ojha","11"
"SR Tendulkar","WD Parnell","4"
"S Badrinath","MG Johnson","5"
"Mandeep Singh","MG Johnson","5"
"RN ten Doeschate","IK Pathan","7"
"JP Duminy","R Ninan","2"
"GC Smith","SB Jakati","4"
"MS Gony","MM Patel","1"
"B Kumar","R Vinay Kumar","8"
"Shakib Al Hasan","NLTC Perera","2"
"RT Ponting","DT Christian","9"
"S Nadeem","NLTC Perera","1"
"GJ Maxwell","PV Tambe","14"
"TM Dilshan","AJ Finch","1"
"AM Rahane","BJ Rohrer","2"
"SA Yadav","R Dhawan","9"
"SL Malinga","AB Dinda","10"
"MC Henriques","HV Patel","15"
"Y Nagar","SR Watson","3"
"B Chipli","GD McGrath","9"
"AB de Villiers","JD Ryder","4"
"RV Uthappa","Mohammed Siraj","6"
"MJ Clarke","Ankit Sharma","2"
"MS Dhoni","JH Kallis","39"
"Harbhajan Singh","Azhar Mahmood","5"
"DJ Bravo","M Morkel","3"
"KM Jadhav","SL Malinga","8"
"CL White","Iqbal Abdulla","6"
"YS Chahal","A Nehra","2"
"STR Binny","V Pratap Singh","4"
"JP Duminy","RN ten Doeschate","3"
"SR Tendulkar","PP Chawla","54"
"TL Suman","DW Steyn","19"
"JC Buttler","P Kumar","15"
"M Kaif","TM Dilshan","3"
"KK Nair","Avesh Khan","8"
"BB McCullum","A Singh","2"
"DA Miller","J Theron","8"
"SE Marsh","R Bhatia","6"
"AB McDonald","DJ Hussey","4"
"YK Pathan","J Syed Mohammad","4"
"JA Morkel","CH Gayle","6"
"B Lee","SL Malinga","3"
"SC Ganguly","I Sharma","9"
"SS Tiwary","V Pratap Singh","5"
"Gurkeerat Singh","M Morkel","3"
"M Vohra","Yuvraj Singh","2"
"RV Gomez","Shakib Al Hasan","2"
"JR Hopes","D Salunkhe","5"
"JP Duminy","RJ Harris","10"
"IK Pathan","B Kumar","4"
"JP Duminy","RR Powar","27"
"R Ashwin","Iqbal Abdulla","1"
"DW Steyn","SR Watson","2"
"JA Morkel","SK Trivedi","5"
"M Kaif","SK Trivedi","6"
"P Negi","SP Narine","3"
"Y Nagar","V Pratap Singh","3"
"PP Ojha","Sohail Tanvir","2"
"KD Karthik","CH Morris","21"
"RA Jadeja","VRV Singh","14"
"CL White","NLTC Perera","10"
"AJ Finch","M Morkel","23"
"S Dhawan","MG Johnson","26"
"MA Agarwal","MM Patel","11"
"TM Dilshan","KA Pollard","29"
"G Gambhir","KP Appanna","13"
"B Chipli","Iqbal Abdulla","6"
"VVS Laxman","P Kumar","7"
"MK Tiwary","SP Narine","18"
"MA Khote","B Lee","3"
"SK Raina","K Rabada","9"
"B Chipli","S Nadeem","6"
"RN ten Doeschate","AD Mathews","12"
"MS Dhoni","S Badree","10"
"S Dhawan","DJG Sammy","6"
"PP Ojha","A Kumble","2"
"AC Voges","BJ Hodge","2"
"RA Jadeja","AB Dinda","12"
"AB de Villiers","SJ Srivastava","5"
"DPMD Jayawardene","S Tyagi","4"
"KK Cooper","KA Pollard","2"
"DS Kulkarni","B Kumar","4"
"MS Bisla","GB Hogg","12"
"M Kaif","RR Raje","8"
"DJG Sammy","L Balaji","5"
"JP Duminy","SM Boland","3"
"MA Khote","M Muralitharan","2"
"DJ Hooda","S Kaushik","9"
"V Pratap Singh","SL Malinga","1"
"KD Karthik","DJ Bravo","23"
"M Vijay","A Mishra","8"
"AJ Finch","Bipul Sharma","4"
"M Vijay","SK Warne","24"
"Mandeep Singh","AA Chavan","13"
"TR Birt","R Vinay Kumar","11"
"KD Karthik","SN Thakur","6"
"DT Christian","Kuldeep Yadav","4"
"RR Sarwan","RP Singh","4"
"Harbhajan Singh","Iqbal Abdulla","8"
"CR Woakes","B Kumar","1"
"G Gambhir","DP Vijaykumar","9"
"GJ Maxwell","R Vinay Kumar","1"
"DR Smith","P Kumar","40"
"VVS Laxman","I Sharma","16"
"Anirudh Singh","JH Kallis","1"
"JDP Oram","Y Gnaneswara Rao","1"
"SN Khan","KH Pandya","4"
"EJG Morgan","S Aravind","4"
"HH Pandya","S Aravind","3"
"MA Agarwal","R Dhawan","6"
"SK Raina","A Singh","15"
"ST Jayasuriya","I Sharma","27"
"KA Pollard","Anureet Singh","5"
"OA Shah","MJ Clarke","3"
"KP Pietersen","AD Mascarenhas","14"
"MC Henriques","M Morkel","9"
"AB Agarkar","PJ Sangwan","8"
"R Ashwin","MM Sharma","3"
"LMP Simmons","Imran Tahir","6"
"LMP Simmons","CJ Anderson","2"
"R Bhatia","JEC Franklin","1"
"AB de Villiers","MP Stoinis","15"
"AB de Villiers","PP Chawla","44"
"RV Uthappa","PJ Cummins","11"
"STR Binny","B Kumar","15"
"JP Duminy","RP Singh","18"
"V Kohli","A Zampa","13"
"MK Tiwary","J Botha","29"
"KA Pollard","Basil Thampi","11"
"JA Morkel","Z Khan","13"
"YK Pathan","M Kartik","16"
"LR Shukla","Joginder Sharma","15"
"KK Nair","MM Sharma","7"
"R Dravid","CH Gayle","7"
"MK Tiwary","S Nadeem","15"
"BB McCullum","V Kohli","2"
"AT Rayudu","MF Maharoof","2"
"Shahid Afridi","SK Trivedi","1"
"SR Watson","WA Mota","5"
"SK Warne","M Ntini","3"
"Salman Butt","M Ntini","10"
"AL Menaria","R Bhatia","13"
"CH Gayle","B Kumar","72"
"DJ Bravo","DT Christian","6"
"HH Pandya","SR Watson","3"
"GH Vihari","J Botha","8"
"S Dhawan","AF Milne","6"
"A Ashish Reddy","RP Singh","2"
"MC Henriques","JH Kallis","1"
"SR Tendulkar","B Geeves","5"
"RJ Quiney","IK Pathan","1"
"JP Duminy","Shivam Sharma","10"
"MK Pandey","J Suchith","8"
"M Vohra","PJ Sangwan","1"
"V Sehwag","Sohail Tanvir","3"
"DT Christian","GB Hogg","6"
"V Kohli","Anand Rajan","2"
"S Narwal","T Thushara","2"
"AM Rahane","Imran Tahir","22"
"NV Ojha","RG More","5"
"Gurkeerat Singh","DT Christian","4"
"RN ten Doeschate","AA Chavan","2"
"MK Tiwary","JR Hopes","14"
"JP Duminy","JP Faulkner","29"
"S Badrinath","A Mithun","5"
"SS Iyer","CR Woakes","10"
"SPD Smith","KP Appanna","10"
"PP Chawla","R Sharma","18"
"IR Jaggi","JJ Bumrah","4"
"KA Pollard","KP Appanna","3"
"HH Pandya","SP Narine","10"
"WP Saha","TA Boult","9"
"JEC Franklin","DJ Bravo","10"
"M Vijay","Mustafizur Rahman","2"
"R Bhatia","S Nadeem","13"
"DL Vettori","M Morkel","2"
"SK Raina","BE Hendricks","5"
"SA Asnodkar","DJ Bravo","9"
"DJ Hussey","AUK Pathan","4"
"P Kumar","M Morkel","2"
"CA Pujara","SMSM Senanayake","7"
"JO Holder","DJ Bravo","8"
"V Kohli","S Kaushik","23"
"MK Pandey","RP Singh","10"
"GC Smith","AG Murtaza","2"
"AJ Finch","AG Murtaza","6"
"AB de Villiers","MM Patel","28"
"Shakib Al Hasan","R Ashwin","11"
"Azhar Mahmood","DJ Bravo","8"
"DJ Hooda","MJ McClenaghan","4"
"JDS Neesham","BW Hilfenhaus","2"
"Kamran Akmal","MS Gony","3"
"KC Sangakkara","R Vinay Kumar","29"
"BJ Hodge","JP Faulkner","2"
"GH Vihari","VS Malik","3"
"S Badrinath","R Sharma","32"
"Sachin Baby","B Kumar","8"
"KH Pandya","Washington Sundar","10"
"PD Collingwood","RR Powar","3"
"WD Parnell","AB Dinda","4"
"G Gambhir","KH Pandya","9"
"AB de Villiers","Mustafizur Rahman","12"
"P Awana","SL Malinga","1"
"P Dogra","MF Maharoof","3"
"Harbhajan Singh","DP Nannes","7"
"KP Pietersen","Z Khan","8"
"PC Valthaty","MS Gony","9"
"Yuvraj Singh","KW Richardson","8"
"X Thalaivan Sargunam","DJ Bravo","6"
"SA Asnodkar","SK Raina","3"
"BMAJ Mendis","MM Sharma","2"
"KD Karthik","TL Suman","7"
"R Ashwin","RJ Harris","8"
"AA Jhunjhunwala","PP Ojha","2"
"KA Pollard","SK Warne","6"
"Anirudh Singh","SK Trivedi","5"
"MK Tiwary","VRV Singh","7"
"KS Williamson","Kuldeep Yadav","7"
"KD Karthik","DJ Thornely","7"
"HH Gibbs","I Sharma","14"
"Yuvraj Singh","L Balaji","31"
"KM Jadhav","RS Bopara","5"
"R Sathish","M Morkel","4"
"A Symonds","AD Mathews","8"
"G Gambhir","Anureet Singh","8"
"MK Tiwary","KA Pollard","27"
"KL Rahul","M Morkel","6"
"G Gambhir","BJ Hodge","12"
"R Dravid","MF Maharoof","9"
"GJ Bailey","PP Chawla","33"
"G Gambhir","WPUJC Vaas","16"
"DA Miller","IK Pathan","12"
"MS Dhoni","GD McGrath","13"
"KC Sangakkara","Kamran Khan","10"
"DJ Hussey","M Morkel","9"
"LR Shukla","SK Warne","21"
"RG Sharma","Shakib Al Hasan","61"
"RS Gavaskar","R Ashwin","3"
"NLTC Perera","DT Christian","5"
"PA Reddy","AD Mathews","5"
"AM Rahane","D du Preez","1"
"AM Rahane","SMSM Senanayake","4"
"KD Karthik","TG Southee","9"
"LR Shukla","M Muralitharan","16"
"MK Tiwary","J Theron","6"
"SK Raina","Shahid Afridi","17"
"SK Warne","Shahid Afridi","3"
"GJ Maxwell","UT Yadav","20"
"V Kohli","P Negi","34"
"JA Morkel","Y Venugopal Rao","3"
"BB McCullum","TA Boult","21"
"NLTC Perera","KK Cooper","10"
"PJ Cummins","DJ Bravo","1"
"J Suchith","AR Patel","8"
"CL White","M Muralitharan","18"
"Harbhajan Singh","BW Hilfenhaus","2"
"Yuvraj Singh","R Rampaul","9"
"SW Billings","KC Cariappa","10"
"AJ Finch","R Bhatia","14"
"GB Hogg","Anureet Singh","1"
"M Ashwin","KW Richardson","1"
"AR Patel","AS Rajpoot","2"
"RN ten Doeschate","KA Pollard","13"
"P Kumar","B Kumar","7"
"JH Kallis","DT Christian","5"
"T Taibu","A Kumble","4"
"CH Gayle","Basil Thampi","11"
"Y Venugopal Rao","DL Vettori","14"
"SR Watson","RA Jadeja","57"
"PP Chawla","M Morkel","5"
"R McLaren","PP Ojha","3"
"UT Yadav","NLTC Perera","3"
"M Rawat","JDP Oram","3"
"SB Styris","M Kartik","3"
"L Balaji","A Nehra","3"
"KD Karthik","AG Murtaza","8"
"SK Raina","SM Pollock","4"
"V Kohli","SN Thakur","8"
"BJ Hodge","DL Vettori","3"
"SV Samson","A Nehra","4"
"V Sehwag","AD Mathews","22"
"MS Dhoni","SW Tait","1"
"J Yadav","R Ashwin","5"
"BJ Hodge","AA Chavan","6"
"SK Warne","VRV Singh","5"
"MEK Hussey","V Kohli","11"
"PA Patel","Ankit Soni","9"
"KM Jadhav","KW Richardson","11"
"MEK Hussey","R McLaren","3"
"LRPL Taylor","ST Jayasuriya","5"
"DA Warner","PC Valthaty","9"
"MK Pandey","SK Raina","7"
"DJ Bravo","DJ Hooda","7"
"EJG Morgan","R Shukla","7"
"G Gambhir","PP Chawla","45"
"J Botha","B Kumar","2"
"AB de Villiers","BAW Mendis","4"
"AT Rayudu","M Kartik","14"
"KV Sharma","Sandeep Sharma","11"
"RG Sharma","RR Powar","7"
"YK Pathan","DP Nannes","7"
"R Dravid","Z Khan","35"
"PA Reddy","R Sharma","8"
"RA Jadeja","JP Duminy","14"
"MK Pandey","AB Dinda","12"
"SK Raina","DJ Hooda","12"
"V Shankar","NM Coulter-Nile","1"
"CH Morris","AB Dinda","5"
"KC Sangakkara","P Kumar","20"
"DJ Hussey","MA Starc","3"
"Shahid Afridi","P Kumar","1"
"HH Pandya","BB Sran","8"
"Mandeep Singh","PJ Cummins","4"
"AS Raut","S Tyagi","2"
"TL Suman","V Kohli","3"
"SD Chitnis","S Sreesanth","3"
"DJ Hussey","Shakib Al Hasan","17"
"K Goel","SB Jakati","2"
"AJ Tye","TM Head","2"
"RR Powar","M Muralitharan","5"
"S Aravind","JP Faulkner","5"
"Yuvraj Singh","NM Coulter-Nile","9"
"SC Ganguly","S Sreesanth","12"
"S Chanderpaul","I Sharma","8"
"DA Warner","SA Abbott","3"
"AD Mathews","B Akhil","5"
"AJ Finch","TA Boult","4"
"DJ Bravo","M de Lange","1"
"DPMD Jayawardene","B Kumar","14"
"DR Smith","JH Kallis","13"
"UBT Chand","SK Warne","1"
"WPUJC Vaas","LR Shukla","2"
"AJ Finch","I Sharma","15"
"Yuvraj Singh","AD Mathews","7"
"G Gambhir","DS Kulkarni","34"
"RV Uthappa","A Kumble","2"
"R McLaren","SL Malinga","1"
"AC Gilchrist","A Singh","5"
"S Aravind","Pankaj Singh","1"
"AM Nayar","DT Christian","7"
"M Manhas","S Nadeem","7"
"A Chopra","PJ Sangwan","10"
"DJ Bravo","MC Henriques","10"
"JH Kallis","A Symonds","23"
"T Kohli","M Kartik","2"
"J Theron","L Balaji","2"
"DJ Bravo","R Ashwin","1"
"MK Tiwary","ST Jayasuriya","9"
"DR Smith","IK Pathan","11"
"SPD Smith","MP Stoinis","2"
"BB McCullum","JH Kallis","49"
"JR Hopes","P Amarnath","6"
"SS Tiwary","A Nehra","8"
"KA Pollard","AD Mathews","7"
"TL Suman","S Tyagi","10"
"SP Narine","AR Patel","1"
"GJ Bailey","CH Morris","11"
"MJ Clarke","A Mishra","5"
"A Symonds","RE van der Merwe","12"
"DL Vettori","MS Gony","1"
"KK Nair","RS Bopara","3"
"S Dhawan","YK Pathan","41"
"WA Mota","L Balaji","11"
"MM Sharma","NM Coulter-Nile","1"
"DW Steyn","RA Jadeja","10"
"Yuvraj Singh","J Yadav","7"
"M Vijay","J Syed Mohammad","6"
"GC Smith","D Kalyankrishna","8"
"RA Jadeja","K Rabada","2"
"MM Sharma","KA Pollard","2"
"PV Tambe","MA Starc","4"
"RG Sharma","Mohammed Siraj","7"
"V Kohli","Shahid Afridi","5"
"L Balaji","AB Agarkar","1"
"KK Cooper","PP Ojha","4"
"Yuvraj Singh","DNT Zoysa","2"
"MN Samuels","Washington Sundar","2"
"AS Raut","KA Pollard","1"
"D Salunkhe","GD McGrath","5"
"Y Venugopal Rao","A Nehra","15"
"BJ Rohrer","M Kartik","9"
"R McLaren","Jaskaran Singh","3"
"CJ Ferguson","I Sharma","5"
"Mohammad Hafeez","ST Jayasuriya","3"
"MEK Hussey","AD Russell","6"
"RA Tripathi","AF Milne","14"
"S Badrinath","B Lee","5"
"BCJ Cutting","MM Sharma","3"
"BJ Hodge","P Kumar","13"
"RG Sharma","WD Parnell","6"
"DR Smith","ST Jayasuriya","19"
"Harbhajan Singh","YK Pathan","3"
"CH Gayle","MM Patel","27"
"SS Tiwary","AB Dinda","24"
"Q de Kock","MC Henriques","6"
"R Ashwin","P Suyal","1"
"S Badrinath","VRV Singh","16"
"SR Watson","Z Khan","42"
"CH Gayle","MS Gony","29"
"MG Johnson","P Kumar","4"
"GJ Bailey","S Gopal","4"
"VVS Laxman","M Muralitharan","7"
"DA Miller","TA Boult","12"
"RN ten Doeschate","MC Henriques","3"
"AC Gilchrist","VR Aaron","3"
"DPMD Jayawardene","Shoaib Ahmed","5"
"AD Russell","M Ashwin","1"
"M Vijay","P Kumar","54"
"SC Ganguly","Harbhajan Singh","30"
"KD Karthik","BA Bhatt","2"
"RJ Quiney","M Muralitharan","4"
"AR Patel","RA Jadeja","16"
"KA Pollard","R Tewatia","4"
"DP Nannes","ST Jayasuriya","6"
"CA Lynn","SW Tait","5"
"Anirudh Singh","LR Shukla","10"
"CA Pujara","JP Faulkner","8"
"UT Yadav","JP Faulkner","6"
"JP Faulkner","R Vinay Kumar","7"
"PP Chawla","DR Smith","6"
"SE Marsh","Ankit Sharma","3"
"RA Jadeja","DP Nannes","4"
"MN Samuels","AD Mascarenhas","9"
"AB de Villiers","DAJ Bracewell","9"
"MS Dhoni","Basil Thampi","1"
"SC Ganguly","RS Bopara","7"
"AD Mathews","HV Patel","3"
"MC Henriques","B Kumar","4"
"K Goel","SE Bond","7"
"DL Vettori","RE van der Merwe","1"
"M Vijay","A Singh","13"
"AM Rahane","Iqbal Abdulla","15"
"SS Iyer","TG Southee","16"
"LPC Silva","CRD Fernando","3"
"MV Boucher","A Symonds","1"
"MS Dhoni","KW Richardson","5"
"N Saini","KMDN Kulasekara","2"
"CJ Anderson","AR Patel","24"
"AB Barath","A Symonds","1"
"SS Iyer","RS Bopara","6"
"DB Ravi Teja","BA Bhatt","3"
"JP Duminy","CH Gayle","22"
"KD Karthik","BCJ Cutting","11"
"LR Shukla","JA Morkel","4"
"R Bhatia","CJ Anderson","5"
"STR Binny","BA Bhatt","3"
"Yuvraj Singh","PP Chawla","26"
"MA Agarwal","JP Faulkner","3"
"Shoaib Malik","L Balaji","1"
"KAJ Roach","SL Malinga","3"
"R Dravid","AD Russell","10"
"CA Pujara","S Randiv","2"
"R Dravid","CH Morris","8"
"RN ten Doeschate","P Kumar","4"
"B Chipli","L Balaji","3"
"RV Uthappa","SMSM Senanayake","6"
"N Saini","MM Patel","12"
"PP Chawla","SK Trivedi","10"
"CH Gayle","PP Chawla","59"
"AB Dinda","Z Khan","5"
"KD Karthik","STR Binny","18"
"JP Duminy","S Tyagi","7"
"JP Duminy","I Sharma","8"
"SS Iyer","KC Cariappa","4"
